Agency_Name,State_Name,District_Name,Tahsil_Name,Station_Name,Latitude,Longitude,Station_Type,Station_Status
Gujarat,GUJARAT,AMRELI,BABRA,G_2_AMR_009,21.88,71.1,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,BABRA,G_2_AMR_010,21.9,71.28,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,BABRA,AMR-PZ-01,21.97528,71.30305,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,BABRA,AMR-PZ-02,21.82083,71.17472,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,BAGASARA,AMR-PZ-27,21.55889,70.9525,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,BAGASARA,G_2_AMR_011,21.43611,70.97139,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,DHARI,AMR-PZ-11,21.23611,71.08806,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,DHARI,AMR-PZ-22,21.36472,71.17389,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,DHARI,G_2_AMR_019,21.26,71.02,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,JAFRABAD,AMR-PZ-13,20.98444,71.26528,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,JAFRABAD,G_2_AMR_021,20.93,71.23,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,JAFRABAD,G_2_AMR_022,20.83806,71.25306,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,JAFRABAD,HPII_AMR_002,20.90333,71.40945,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAV VADIA,AMR-PZ-08,21.61,71.04,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAVVADIA,G_2_AMR_025,21.67194,70.93694,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAVVADIA,G_2_AMR_026,21.73,71.04,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAV VADIA,G_2_AMR_027,21.805,71.05889,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAVVADIA,G_2_AMR_029,21.68,70.87,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAV VADIA,G_2_AMR_030,21.645,70.96889,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAV VADIA,G_2_AMR_031,21.70611,71.10194,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAV VADIA,G_2_AMR_032,21.735,70.905,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAV VADIA,AMR-PZ-07,21.70361,71.01778,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KUNKAVAV VADIA,AMR-PZ-09,21.68444,70.815,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LATHI,AMR-PZ-18,21.66389,71.39056,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LATHI,G_2_AMR_034,21.72889,71.47806,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LATHI,AMR-PZ-04,21.81028,71.39722,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LATHI,AMR-PZ-31,21.6475,71.56416,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LATHI,AMR-PZ-05,21.75444,71.50694,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LATHI,G_2_AMR_035,21.69694,71.345,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,LILIA,AMR-PZ-06,21.445,71.47361,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,SUIGAM,G_1_BK_121,24.25972,71.34278,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,SUIGAM,HPII_BK_022,24.15444,71.35555,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VAV,G_1_BK_109,24.65972,71.49416,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VAV,G_1_BK_110,24.26611,71.54972,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VAV,G_1_BK_111,24.28417,71.63861,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VAV,BKPZ-105,24.16722,71.52055,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VAV,G_1_BK_116,24.62139,71.52167,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,VAV,G_1_BK_119,24.17778,71.4125,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,HARIJ,PTNPZ-09,23.77944,72.01778,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,HARIJ,PTNPZ-10,23.77944,72.01778,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,HARIJ,PTNPZ-11,23.77944,72.01778,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,HARIJ,G_1_PTN_007,23.69139,71.9075,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,HARIJ,G_1_PTN_008,23.69139,71.9075,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,HARIJ,G_1_PTN_011,23.81972,71.97583,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,RADHANPUR,G_1_PTN_028,23.92389,71.62222,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,RADHANPUR,PTNPZ-22,23.74278,71.48472,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,RADHANPUR,G_1_PTN_030,23.92111,71.55639,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,RADHANPUR,G_1_PTN_036,23.83361,71.64333,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SAMI,G_1_PTN_037,23.65167,71.94972,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SAMI,G_1_PTN_054,23.71722,71.81194,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SAMI,G_1_PTN_039,23.62194,71.80556,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SAMI,G_1_PTN_048,23.64722,71.70583,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SAMI,G_1_PTN_050,23.66056,71.67611,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SAMI,G_1_PTN_051,23.63028,71.61945,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SAMI,G_1_PTN_053,23.64444,71.51083,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SANTALPUR,BKPZ-070,23.70528,71.45306,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SANTALPUR,G_1_PTN_064,23.88722,71.34055,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SANTALPUR,PTNPZ-01,23.80333,71.41722,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SANTALPUR,PTNPZ-03,23.80333,71.41722,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SANTALPUR,G_1_PTN_071,23.94361,71.33444,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SHANKHESHVAR,G_1_PTN_042,23.53917,71.86417,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SHANKHESHVAR,G_1_PTN_044,23.54361,71.6925,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SHANKHESHVAR,HPIIPTN008,23.42417,71.80583,GROUND,INSTALLED
Gujarat,GUJARAT,PATAN,SHANKHESHVAR,PTNPZ-07,23.5075,71.78889,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,HIMATNAGAR,SKTPZ-005,23.63889,73.01444,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,HIMATNAGAR,G_2_SK_015,23.53,73.07694,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,HIMATNAGAR,SKTPZ-288,23.58833,73.09639,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,HIMATNAGAR,G_2_SK_018,23.66694,72.86945,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,HIMATNAGAR,G_2_SK_020,23.53556,73.14278,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,HIMATNAGAR,G_2_SK_016,23.66694,73.0725,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,KHEDBRAHMA,G_2_SK_022,24.06111,72.96445,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,KHEDBRAHMA,SKTPZ-294,24.24167,73.00945,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,KHEDBRAHMA,SKTPZ-310,24.11417,73.01111,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,POSHINA,SKTPZ-293,24.46472,73.09583,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,POSHINA,SKTPZ-007,24.33917,73.14333,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,VIJAYNAGAR,SKTPZ-305,23.93278,73.36056,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,VIJAYNAGAR,G_2_SK_034,24.00639,73.33167,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,VIJAYNAGAR,G_2_SK_032,24.0775,73.35222,GROUND,INSTALLED
Gujarat,GUJARAT,SABARKANTHA,VIJAYNAGAR,G_2_SK_033,23.96528,73.22916,GROUND,INSTALLED
Gujarat,GUJARAT,SURAT,OLPAD,SSRTPZ-20,21.4125,72.92445,GROUND,INSTALLED
Gujarat,GUJARAT,SURAT,MANGROL,SSRTPZ-21,21.46722,73.14167,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,BAVLA,SABDPZ-47,22.64056,72.19833,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,BAVLA,G_2_ABD_002,22.83167,72.36,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,BAVLA,HPII_ABD_002,22.76278,72.18139,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,BAVLA,G_2_ABD_004,22.77806,72.10167,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,BAVLA,G_2_ABD_005,22.67917,72.27306,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,BAVLA,HPII_ABD_003,22.68306,72.15667,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHANDHUKA,G_1_ABD_010,22.26917,71.99834,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHANDHUKA,SABDPZ-15,22.48861,71.97334,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHANDHUKA,SABDPZ-16,22.37194,71.97833,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHANDHUKA,G_1_ABD_011,22.37472,71.86972,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHANDHUKA,G_1_ABD_012,22.32778,71.96278,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHANDHUKA,HPII_ABD_008,22.41222,72.01417,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHANDHUKA,G_1_ABD_009,22.44667,71.95695,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLERA,SABDPZ-17,22.2525,72.19278,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLERA,HPII_ABD_007,22.35806,72.16333,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLERA,G_1_ABD_013,22.23639,72.12778,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,MANDAL,G_2_ABD_008,23.30806,71.99361,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,MANDAL,SABDPZ-33,23.27917,71.91666,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,MANDAL,HPII_ABD_011,23.25611,72.02361,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,MANDAL,SABDPZ-06,23.45028,71.99528,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,MANDAL,SABDPZ-07,23.45028,71.99528,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,MANDAL,SABDPZ-08,23.45028,71.99528,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,MANDAL,HPII_ABD_012,23.36861,71.93639,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,G_1_ABD_034,23.085,72.36056,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,G_1_ABD_027,22.89333,72.42889,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,SABDPZ-04,22.93028,72.44778,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,SABDPZ-09,22.90778,72.26361,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,SABDPZ-30,22.90778,72.25333,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,G_1_ABD_030,22.90778,72.26361,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,G_1_ABD_033,23.01806,72.38528,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,G_1_ABD_035,22.88556,72.1925,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,G_1_ABD_037,22.98611,72.3825,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,G_1_ABD_036,22.98556,72.43195,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,SABDPZ-10,22.81417,72.15528,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,SANAND,HPII_ABD_013,22.98861,72.20389,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANAND,SKHDPZ-15,22.53944,72.91111,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANAND,SKHDPZ-01,22.64028,72.00555,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANAND,SKHDPZ-02,22.63917,72.995,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANAND,SKHDPZ-03,22.63917,73.00139,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANAND,DSS_01,22.61806,73.10333,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANAND,DSS_02,22.45972,73.06306,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANKLAV,G_2_AND_001,22.3875,73.03472,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANKLAV,DSS_03,22.42444,72.98889,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANKLAV,SKHDPZ-05,22.27556,72.9775,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANKLAV,G_2_AND_002,22.45083,72.99805,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,ANKLAV,G_2_AND_003,22.32972,73.04305,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,BORSAD,SKHDPZ-12,22.405,72.90583,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,BORSAD,G_2_AND_005,22.29472,72.77805,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,BORSAD,DSS_04,22.33361,72.96833,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,BORSAD,G_2_AND_004,22.33833,72.82861,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,BORSAD,DSS_05,22.38222,72.77889,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,KHAMBHAT,SKHDPZ-06,22.34667,72.65806,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,KHAMBHAT,DSS_09,22.38028,72.54778,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,KHAMBHAT,HPII_AND_001,22.40528,72.52306,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,KHAMBHAT,G_2_AND_006,22.36472,72.71278,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,KHAMBHAT,SKHDPZ-11,22.33222,72.62695,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,KHAMBHAT,SKHDPZ-07,22.38667,72.455,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,KHAMBHAT,G_2_AND_008,22.31972,72.72833,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,PETLAD,G_2_AND_011,22.45333,72.78639,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,PETLAD,SKHDPZ-09,22.55778,72.81,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,PETLAD,G_2_AND_010,22.44778,72.71889,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,PETLAD,DSS_06,22.47917,72.80055,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,PETLAD,G_2_AND_012,22.63,72.78416,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,SOJITRA,G_2_AND_013,22.62222,72.7025,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,SOJITRA,G_2_AND_015,22.55833,72.67667,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,SOJITRA,G_2_AND_016,22.60972,72.76222,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,SOJITRA,DSS_07,22.5325,72.72472,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,TARAPUR,G_2_AND_017,22.43167,72.58556,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,TARAPUR,DSS_08,22.48056,72.65916,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,TARAPUR,SKHDPZ-08,22.50056,72.49861,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,UMRETH,G_2_AND_020,22.62778,73.03694,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,UMRETH,G_2_AND_022,22.68306,73.18806,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,UMRETH,G_2_AND_021,22.6875,73.03056,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,UMRETH,G_2_AND_023,22.62528,73.18639,GROUND,INSTALLED
Gujarat,GUJARAT,ANAND,UMRETH,SKHDPZ-14,22.70278,73.1125,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,AMOD,SBRHPZ-23,21.99306,72.8725,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,AMOD,SBRHPZ-14,21.955,73.03639,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,AMOD,SBRHPZ-15,21.955,73.03639,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,AMOD,SBRHPZ-16,21.955,73.03639,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,AMOD,HPII_BRH_002,22.00528,72.99667,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,AMOD,G_1_BRH_001,21.945,72.75027,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,AMOD,G_1_BRH_002,21.90611,72.98556,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,HPII_BRH_004,21.57556,72.94028,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,SBRHPZ-22,21.625,72.975,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,G_1_BRH_003,21.505,73.03806,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,G_1_BRH_004,21.58472,73.0075,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,HPII_BRH_005,21.52889,72.93166,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,G_1_BRH_005,21.60861,72.87083,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,G_1_BRH_006,21.55583,72.8825,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,HPII_BRH_006,21.53972,72.96917,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,ANKLESHWAR,G_1_BRH_007,21.60694,73.09834,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,BHARUCH,HPII_BRH_009,21.80472,72.96806,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,BHARUCH,SBRHPZ-21,21.87,73.05639,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,HANSOT,G_1_BRH_008,21.475,72.74306,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,HANSOT,SBRHPZ-03,21.47306,72.68777,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,HANSOT,G_1_BRH_009,21.59028,72.84917,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,HANSOT,SBRHPZ-04,21.49861,72.83806,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,HANSOT,G_1_BRH_011,21.52222,72.85111,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,HANSOT,G_1_BRH_010,21.55472,72.77306,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JAMBUSAR,SBRHPZ-01,22.05861,72.58833,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JAMBUSAR,G_1_BRH_012,22.08083,72.81333,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JAMBUSAR,G_1_BRH_015,21.99472,72.76889,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JAMBUSAR,G_1_BRH_016,22.16944,72.87305,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JAMBUSAR,SBRHPZ-02,22.14278,72.58611,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JAMBUSAR,G_1_BRH_014,22.11361,72.72334,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JAMBUSAR,G_1_BRH_017,22.14083,72.82083,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JHAGADIA,SBRHPZ-09,21.90333,73.23889,GROUND,INSTALLED
Gujarat,GUJARAT,BHARUCH,JHAGADIA,SBRHPZ-10,21.72528,73.15889,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DASKROI,SABDPZ-40,22.89278,72.4825,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DASKROI,SABDPZ-41,22.9025,72.52805,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DASKROI,SABDPZ-42,22.91278,72.63528,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DETROJ-RAMPURA,G_2_ABD_006,23.365,72.23222,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DETROJ-RAMPURA,G_2_ABD_007,23.3375,72.13639,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DETROJ-RAMPURA,HPII_ABD_005,23.27222,72.13944,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_014,22.77111,72.52194,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_015,22.77111,72.52222,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_016,22.77083,72.52167,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_017,22.65139,72.41444,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_018,22.67806,72.44639,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_019,22.55028,72.34361,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_020,22.57083,72.23194,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_021,22.51,72.16805,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_023,22.715,72.51389,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,G_1_ABD_024,22.68722,72.36945,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,HPII_ABD_010,22.59556,72.42694,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,SABDPZ-12,22.80111,72.44917,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,DHOLKA,SABDPZ-48,22.74361,72.44917,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,VIRAMGAM,HPII_ABD_014,22.88722,72.12334,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,VIRAMGAM,HPII_ABD_016,22.9725,72.12222,GROUND,INSTALLED
Gujarat,GUJARAT,AHMEDABAD,VIRAMGAM,SABDPZ-31,23.08417,72.13611,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KHAMBA,AMR-PZ-12,21.00889,71.15639,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KHAMBHA,AMR-PZ-16,21.35417,71.31167,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KHAMBHA,AMR-PZ-25,21.22333,71.20167,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KHAMBHA,G_2_AMR_023,21.13111,71.23695,GROUND,INSTALLED
Gujarat,GUJARAT,AMRELI,KHAMBHA,G_2_AMR_024,21.05,71.23,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,NA,BKPZ-048,24.41278,71.92944,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,NA,BKPZ-049,24.41278,71.92944,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,BKPZ-084,24.28806,72.17028,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,BKPZ-085,24.28806,72.17028,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,BKPZ-086,24.28806,72.17028,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,BKPZ-091,24.12972,72.17167,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,G_1_BK_023,24.35417,72.17028,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,G_1_BK_024,24.34194,72.21584,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,NA,G_1_BK_025,24.41167,71.92805,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,G_1_BK_033,24.13444,71.97639,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,G_1_BK_034,24.14389,71.97639,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,G_1_BK_036,24.425,72.1025,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,G_1_BK_037,24.425,72.1025,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,HPII_BK_003,24.19556,71.98028,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEESA,HPII_BK_005,24.21194,72.01778,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEODAR,BKPZ-056,24.10611,71.77528,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,NA,BKPZ-104,24.30722,71.78028,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DEODAR,G_1_BK_046,24.08028,71.72,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DHANERA,BKPZ-059,24.58167,72.20194,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DHANERA,BKPZ-061,24.65444,71.87722,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DHANERA,BKPZ-093,24.48944,72.18306,GROUND,INSTALLED
Gujarat,GUJARAT,BANASKANTHA,DHANERA,G_1_BK_048,24.54972,72.22056,GROUND,INSTALLED
